Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
9,2106,3,0,590000.0,1,239,27,11.1,3025.0,3.0,1.0,2.0,561.0,126.0,1970.0,10,-37.8444,144.8491,6,5132.0
9,7994,2,0,610000.0,1,192,30,11.1,3025.0,2.0,1.0,2.0,691.0,126.0,1970.0,10,-37.834,144.8553,6,5132.0
9,10875,3,0,815000.0,1,260,31,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,10,-37.8318,144.8388,6,5132.0
9,12771,4,0,970000.0,1,85,31,11.1,3025.0,4.0,1.0,2.0,708.0,126.0,1970.0,10,-37.833,144.8494,6,5132.0
9,3098,4,0,760000.0,1,99,35,11.1,3025.0,4.0,1.0,3.0,668.0,126.0,1970.0,10,-37.8262,144.8439,6,5132.0
9,6211,4,1,847500.0,1,192,35,11.1,3025.0,4.0,3.0,1.0,252.0,126.0,1970.0,10,-37.8393,144.8568,6,5132.0
9,1358,3,0,700000.0,3,99,36,11.1,3025.0,3.0,1.0,1.0,557.0,126.0,1970.0,10,-37.8441,144.8505,6,5132.0
9,1019,3,0,625000.0,0,99,38,11.1,3025.0,3.0,1.0,1.0,536.0,126.0,1970.0,10,-37.8285,144.8351,6,5132.0
9,8763,2,2,292000.0,1,104,39,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,10,-37.8332,144.8649,6,5132.0
11,12555,2,2,599000.0,1,106,43,6.3,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,26,-37.8543,145.0262,5,4836.0
11,702,2,2,550000.0,4,161,45,6.3,3143.0,2.0,1.0,0.0,861.0,126.0,1970.0,26,-37.8539,145.0284,5,4836.0
11,2763,3,2,995000.0,1,135,45,6.3,3143.0,3.0,2.0,2.0,0.0,100.0,1998.0,26,-37.8552,145.016,5,4836.0
11,8948,3,1,1205000.0,1,106,45,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,26,-37.854,145.0135,5,4836.0
11,11748,3,0,1939000.0,1,106,45,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,26,-37.8614,145.0274,5,4836.0
11,13147,1,2,421500.0,1,23,45,6.3,3143.0,1.0,1.0,0.0,0.0,126.0,1970.0,26,-37.853,145.0167,5,4836.0
11,6362,3,0,1870000.0,1,94,48,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,26,-37.8592,145.0182,5,4836.0
11,6994,2,2,678000.0,1,260,48,6.3,3143.0,2.0,1.0,2.0,0.0,126.0,1970.0,26,-37.8538,145.0127,5,4836.0
11,7042,3,1,1918000.0,3,106,48,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,26,-37.8537,145.0267,5,4836.0
11,878,2,2,660000.0,3,260,48,6.3,3143.0,2.0,1.0,1.0,0.0,126.0,1970.0,26,-37.8619,145.0257,5,4836.0
11,2009,3,0,2050000.0,1,135,48,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,26,-37.8574,145.0281,5,4836.0
11,12635,2,2,700000.0,4,106,49,6.3,3143.0,2.0,1.0,2.0,0.0,126.0,1970.0,26,-37.8552,145.016,5,4836.0
11,13096,3,2,735000.0,0,135,52,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,26,-37.8543,145.0262,5,4836.0
11,11086,2,2,825000.0,1,106,52,6.3,3143.0,2.0,1.0,1.0,0.0,126.0,1970.0,26,-37.8528,145.0268,5,4836.0
11,10478,3,1,1586000.0,1,192,52,6.3,3143.0,2.0,2.0,2.0,246.0,126.0,1970.0,26,-37.8566,145.0116,5,4836.0
11,3796,2,2,645000.0,1,135,56,6.3,3143.0,3.0,1.0,1.0,0.0,126.0,1960.0,26,-37.8596,145.0198,5,4836.0
11,1099,1,0,1435000.0,3,106,56,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,26,-37.8564,145.0228,5,4836.0
11,3051,1,2,280000.0,0,260,1,6.3,3143.0,1.0,1.0,1.0,0.0,38.0,1975.0,26,-37.8619,145.0185,5,4836.0
11,445,1,2,400000.0,0,260,2,6.3,3143.0,1.0,1.0,1.0,0.0,126.0,1970.0,26,-37.8605,145.0185,5,4836.0
11,8751,2,0,1780000.0,1,135,2,6.3,3143.0,2.0,2.0,2.0,0.0,126.0,1970.0,26,-37.8537,145.0267,5,4836.0
11,12620,2,2,592500.0,1,260,2,6.3,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,26,-37.8574,145.0174,5,4836.0
11,9027,2,0,1210000.0,1,135,7,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,26,-37.8543,145.016,5,4836.0
11,11934,1,2,390000.0,1,106,10,6.3,3143.0,1.0,1.0,0.0,881.0,126.0,1970.0,26,-37.8614,145.0222,5,4836.0
11,12300,3,0,1800000.0,0,192,12,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,26,-37.8545,145.0145,5,4836.0
11,6001,4,0,2200000.0,0,106,12,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,1900.0,26,-37.8613,145.0264,5,4836.0
11,12618,1,2,324000.0,1,106,13,6.3,3143.0,1.0,1.0,1.0,0.0,126.0,1970.0,26,-37.8537,145.0114,5,4836.0
11,7943,2,0,1125000.0,1,192,17,6.3,3143.0,3.0,1.0,2.0,169.0,126.0,1970.0,26,-37.851,145.0161,5,4836.0
11,9239,3,0,2250000.0,1,135,17,6.3,3143.0,3.0,3.0,1.0,301.0,126.0,1970.0,26,-37.8511,145.0167,5,4836.0
11,1859,3,0,2360000.0,1,260,18,6.3,3143.0,3.0,2.0,0.0,336.0,126.0,1970.0,26,-37.8558,145.015,5,4836.0
11,7530,2,0,1900000.0,4,106,18,6.3,3143.0,2.0,2.0,0.0,207.0,126.0,1970.0,26,-37.8571,145.0224,5,4836.0
11,1173,1,2,440000.0,3,106,18,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,1970.0,26,-37.8531,145.0115,5,4836.0
11,11938,2,2,490000.0,0,196,19,6.3,3143.0,2.0,1.0,1.0,0.0,126.0,1966.0,26,-37.8646,145.0247,5,4836.0
11,3894,3,0,2365000.0,1,135,19,6.3,3143.0,3.0,2.0,1.0,316.0,126.0,1970.0,26,-37.8521,145.019,5,4836.0
11,2670,3,0,1300000.0,4,106,19,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,26,-37.8542,145.0149,5,4836.0
11,11930,3,2,732000.0,1,82,19,6.3,3143.0,3.0,2.0,2.0,0.0,126.0,1970.0,26,-37.8597,145.0104,5,4836.0
11,11145,2,2,704000.0,3,85,21,6.3,3143.0,2.0,1.0,1.0,0.0,74.0,1969.0,26,-37.8573,145.0186,5,4836.0
11,2054,2,2,620000.0,4,135,21,6.3,3143.0,3.0,1.0,1.0,0.0,98.0,1970.0,26,-37.8596,145.0198,5,4836.0
11,11355,3,0,1900000.0,1,135,24,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,1900.0,26,-37.8559,145.0158,5,4836.0
11,2438,1,2,315000.0,3,73,26,6.3,3143.0,1.0,1.0,1.0,0.0,126.0,1970.0,26,-37.8575,145.0174,5,4836.0
11,11886,1,2,450000.0,0,260,30,6.3,3143.0,1.0,1.0,1.0,0.0,126.0,1970.0,26,-37.8509,145.0203,5,4836.0
11,1169,2,2,710000.0,1,106,31,6.3,3143.0,2.0,1.0,1.0,2471.0,80.0,1970.0,26,-37.8573,145.0186,5,4836.0
11,4697,2,2,872000.0,1,106,31,6.3,3143.0,2.0,1.0,1.0,1194.0,126.0,1953.0,26,-37.8604,145.0147,5,4836.0
11,336,2,2,598000.0,1,260,31,6.3,3143.0,2.0,1.0,1.0,0.0,88.0,1970.0,26,-37.8593,145.0156,5,4836.0
11,12172,3,0,1285000.0,1,135,31,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,26,-37.8554,145.0173,5,4836.0
11,694,2,2,520000.0,1,260,35,6.3,3143.0,1.0,1.0,1.0,0.0,76.0,1970.0,26,-37.8618,145.0183,5,4836.0
11,7278,3,1,1101000.0,1,106,36,6.3,3143.0,3.0,1.0,2.0,103.0,3.0,2000.0,26,-37.8542,145.0135,5,4836.0
11,607,3,2,869000.0,1,106,38,6.3,3143.0,2.0,1.0,1.0,0.0,91.0,1940.0,26,-37.853,145.0264,5,4836.0
11,4795,2,2,565000.0,1,196,39,6.3,3143.0,3.0,1.0,1.0,0.0,126.0,1970.0,26,-37.8573,145.0112,5,4836.0
11,10160,1,2,567000.0,1,260,39,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,2013.0,26,-37.8549,145.0113,5,4836.0
11,7215,2,2,546000.0,3,260,46,6.3,3143.0,2.0,0.0,0.0,0.0,126.0,1970.0,26,-37.8568,145.0161,5,4836.0
11,11962,2,2,471500.0,1,196,46,6.3,3143.0,2.0,1.0,1.0,0.0,126.0,1980.0,26,-37.8503,145.0185,5,4836.0
12,4740,2,2,455000.0,1,155,43,5.9,3032.0,3.0,1.0,2.0,0.0,126.0,1970.0,21,-37.7756,144.9165,6,6567.0
12,7399,3,0,940000.0,1,155,45,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,21,-37.7777,144.9195,6,6567.0
12,13142,2,2,467000.0,3,28,45,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1980.0,21,-37.7761,144.9201,6,6567.0
12,11711,3,0,1380000.0,3,155,48,5.9,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,21,-37.7777,144.9221,6,6567.0
12,4534,2,2,490000.0,4,106,48,5.9,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,21,-37.7736,144.9015,6,6567.0
12,9405,4,0,1850000.0,1,28,48,5.9,3032.0,4.0,3.0,1.0,478.0,270.0,1900.0,21,-37.7729,144.9179,6,6567.0
12,13329,3,0,1284000.0,1,255,48,5.9,3032.0,3.0,1.0,2.0,623.0,126.0,1938.0,21,-37.7758,144.9089,6,6567.0
12,13337,3,0,971000.0,3,155,49,5.9,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,21,-37.775,144.9091,6,6567.0
12,12375,2,0,710000.0,0,155,49,5.9,3032.0,2.0,1.0,1.0,214.0,77.0,1890.0,21,-37.7776,144.9142,6,6567.0
12,1838,2,0,750000.0,3,133,49,5.9,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,21,-37.7745,144.9093,6,6567.0
12,985,2,0,1053000.0,1,155,51,5.9,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,21,-37.7748,144.929,6,6567.0
12,1035,3,0,1377000.0,1,155,51,5.9,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,21,-37.7756,144.9208,6,6567.0
12,2075,3,0,970000.0,1,28,52,5.9,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,21,-37.7759,144.91,6,6567.0
12,9577,2,0,940000.0,1,155,52,5.9,3032.0,2.0,1.0,1.0,330.0,126.0,1970.0,21,-37.773,144.9049,6,6567.0
12,11363,2,0,751000.0,0,155,52,5.9,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,21,-37.7807,144.9288,6,6567.0
12,8629,2,0,950000.0,3,194,52,5.9,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,21,-37.7731,144.9206,6,6567.0
12,404,2,2,685000.0,1,28,53,5.9,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,21,-37.7718,144.9066,6,6567.0
12,9146,3,0,1230000.0,1,155,56,5.9,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,21,-37.7819,144.9064,6,6567.0
12,4916,2,0,636500.0,1,106,56,5.9,3032.0,2.0,1.0,1.0,0.0,126.0,1970.0,21,-37.7738,144.9345,6,6567.0
12,12747,3,0,910000.0,1,194,56,5.9,3032.0,3.0,1.0,0.0,317.0,126.0,1970.0,21,-37.7746,144.9112,6,6567.0
12,10318,2,0,770000.0,0,155,1,5.9,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,21,-37.7774,144.9186,6,6567.0
12,7731,3,0,960000.0,1,243,2,5.9,3032.0,3.0,2.0,2.0,229.0,126.0,2011.0,21,-37.7778,144.9065,6,6567.0
12,1948,4,0,890000.0,3,194,2,5.9,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,21,-37.7766,144.9143,6,6567.0
12,4289,2,0,965000.0,1,155,2,5.9,3032.0,2.0,1.0,1.0,170.0,126.0,1970.0,21,-37.7732,144.9206,6,6567.0
12,12270,3,0,1440000.0,1,155,3,5.9,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,21,-37.7725,144.9146,6,6567.0
12,1433,2,0,955000.0,1,255,4,5.9,3032.0,2.0,1.0,0.0,255.0,126.0,1970.0,21,-37.7825,144.9208,6,6567.0
12,5892,2,2,450000.0,4,155,7,5.9,3032.0,2.0,1.0,1.0,0.0,126.0,2010.0,21,-37.7731,144.9074,6,6567.0
12,4160,3,0,801000.0,1,106,7,5.9,3032.0,3.0,1.0,2.0,431.0,126.0,1950.0,21,-37.781,144.9207,6,6567.0
12,6152,3,0,1000000.0,0,28,7,5.9,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,21,-37.7746,144.9031,6,6567.0
12,12456,3,0,1435000.0,1,155,7,5.9,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,21,-37.7737,144.904,6,6567.0
12,12532,1,2,390000.0,1,4,7,5.9,3032.0,1.0,1.0,1.0,0.0,58.0,1972.0,21,-37.7723,144.9094,6,6567.0
12,10370,3,0,1425000.0,0,106,9,5.9,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,21,-37.7821,144.9055,6,6567.0
12,10686,4,0,1340000.0,1,155,10,5.9,3032.0,3.0,2.0,2.0,683.0,232.0,1978.0,21,-37.775,144.93200000000004,6,6567.0
12,11986,3,0,955000.0,1,28,10,5.9,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,21,-37.7753,144.9116,6,6567.0
12,7751,3,0,1255000.0,1,155,12,5.9,3032.0,3.0,2.0,2.0,308.0,126.0,1970.0,21,-37.7759,144.9338,6,6567.0
12,7097,2,2,432000.0,1,23,12,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1978.0,21,-37.773,144.9303,6,6567.0
12,11617,4,0,1640000.0,1,194,13,5.9,3032.0,4.0,3.0,2.0,562.0,204.0,1890.0,21,-37.782,144.903,6,6567.0
12,4404,2,2,610000.0,3,28,13,5.9,3032.0,2.0,1.0,1.0,301.0,104.0,1995.0,21,-37.7791,144.914,6,6567.0
12,10657,3,0,940000.0,1,155,13,5.9,3032.0,3.0,3.0,1.0,491.0,127.0,1950.0,21,-37.7727,144.9136,6,6567.0
12,11335,3,0,890000.0,3,28,14,5.9,3032.0,3.0,1.0,1.0,242.0,110.0,1920.0,21,-37.7765,144.9114,6,6567.0
12,11500,3,0,1180000.0,3,28,17,5.9,3032.0,3.0,2.0,2.0,617.0,149.0,1930.0,21,-37.7742,144.906,6,6567.0
12,13291,4,0,1480000.0,1,194,17,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,21,-37.7757,144.9088,6,6567.0
12,2880,2,0,1150000.0,1,28,18,5.9,3032.0,2.0,1.0,1.0,387.0,126.0,1970.0,21,-37.7734,144.9191,6,6567.0
12,10647,3,0,1350000.0,1,28,18,5.9,3032.0,3.0,1.0,3.0,575.0,126.0,1970.0,21,-37.7828,144.9049,6,6567.0
12,10520,5,0,1905000.0,1,155,18,5.9,3032.0,5.0,2.0,2.0,521.0,126.0,1970.0,21,-37.7778,144.9261,6,6567.0
12,7293,2,1,865000.0,3,155,18,5.9,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,21,-37.7713,144.9038,6,6567.0
12,4559,2,1,705000.0,1,28,19,5.9,3032.0,2.0,2.0,1.0,113.0,126.0,1998.0,21,-37.7712,144.9088,6,6567.0
12,2071,2,2,442000.0,1,4,19,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1975.0,21,-37.7733,144.9219,6,6567.0
12,1372,2,2,540000.0,1,106,21,5.9,3032.0,2.0,2.0,1.0,0.0,126.0,1970.0,21,-37.7786,144.9141,6,6567.0
12,5407,3,0,1037500.0,1,4,21,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,21,-37.7779,144.9133,6,6567.0
12,464,3,1,1050000.0,1,106,21,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,21,-37.7744,144.9035,6,6567.0
12,8796,2,2,440000.0,1,139,21,5.9,3032.0,2.0,1.0,1.0,0.0,65.0,1970.0,21,-37.7749,144.9137,6,6567.0
12,2168,2,0,1010000.0,1,28,21,5.9,3032.0,2.0,1.0,1.0,325.0,126.0,1970.0,21,-37.7722,144.9117,6,6567.0
12,9273,4,0,1430000.0,1,155,24,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,21,-37.7766,144.9187,6,6567.0
12,11051,2,2,570000.0,4,155,24,5.9,3032.0,2.0,1.0,1.0,0.0,126.0,1970.0,21,-37.7779,144.9137,6,6567.0
12,822,2,2,690000.0,1,28,24,5.9,3032.0,2.0,1.0,1.0,0.0,126.0,1970.0,21,-37.7728,144.9169,6,6567.0
12,9428,3,0,1291000.0,1,28,27,5.9,3032.0,3.0,1.0,2.0,414.0,126.0,1970.0,21,-37.7766,144.9185,6,6567.0
12,5289,3,0,1130000.0,1,155,27,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,21,-37.7774,144.928,6,6567.0
12,12256,3,0,1135000.0,1,28,30,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,21,-37.777,144.9176,6,6567.0
12,5983,4,0,950000.0,0,155,30,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,21,-37.7778,144.9131,6,6567.0
12,1341,3,2,790000.0,0,245,30,5.9,3032.0,3.0,2.0,1.0,0.0,148.0,1970.0,21,-37.7722,144.9163,6,6567.0
12,3798,2,2,390000.0,0,106,31,5.9,3032.0,2.0,1.0,1.0,1957.0,69.0,2012.0,21,-37.7731,144.9074,6,6567.0
12,2978,4,0,1345000.0,1,106,31,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,21,-37.7769,144.9138,6,6567.0
12,9409,3,0,1381500.0,1,16,31,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,21,-37.7727,144.9055,6,6567.0
12,5964,3,0,940000.0,1,106,32,5.9,3032.0,3.0,2.0,2.0,285.0,172.0,2011.0,21,-37.7778,144.9061,6,6567.0
12,11680,3,0,995000.0,1,155,32,5.9,3032.0,3.0,2.0,1.0,314.0,177.0,2010.0,21,-37.7778,144.9042,6,6567.0
12,8131,3,0,1050000.0,3,76,32,5.9,3032.0,3.0,1.0,3.0,536.0,126.0,1970.0,21,-37.7728,144.9076,6,6567.0
12,10989,3,0,786000.0,1,28,32,5.9,3032.0,3.0,2.0,1.0,576.0,120.0,1940.0,21,-37.7816,144.9217,6,6567.0
12,3405,2,0,705000.0,0,155,35,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,21,-37.7825,144.9206,6,6567.0
12,12086,2,0,760000.0,0,155,35,5.9,3032.0,2.0,1.0,1.0,124.0,77.0,1900.0,21,-37.7807,144.9285,6,6567.0
12,13087,3,2,487500.0,1,94,35,5.9,3032.0,3.0,1.0,3.0,0.0,126.0,1972.0,21,-37.7723,144.9094,6,6567.0
12,72,3,1,1000000.0,1,155,36,5.9,3032.0,3.0,2.0,2.0,200.0,144.0,2003.0,21,-37.7766,144.9277,6,6567.0
12,7640,4,0,1110000.0,0,155,36,5.9,3032.0,4.0,2.0,1.0,349.0,126.0,1920.0,21,-37.7775,144.91299999999995,6,6567.0
12,9304,3,0,1060000.0,0,155,36,5.9,3032.0,3.0,1.0,1.0,555.0,126.0,1970.0,21,-37.7767,144.9125,6,6567.0
12,9459,3,0,1410000.0,0,155,36,5.9,3032.0,3.0,2.0,2.0,459.0,126.0,1970.0,21,-37.7767,144.9124,6,6567.0
12,28,3,0,1305000.0,1,16,38,5.9,3032.0,2.0,1.0,1.0,278.0,166.0,1900.0,21,-37.7768,144.9223,6,6567.0
12,6146,3,0,932500.0,1,155,38,5.9,3032.0,3.0,2.0,1.0,254.0,126.0,1970.0,21,-37.7738,144.9215,6,6567.0
12,935,3,0,965000.0,1,4,39,5.9,3032.0,3.0,1.0,0.0,216.0,126.0,1970.0,21,-37.7792,144.9297,6,6567.0
12,10677,3,0,1215000.0,1,221,39,5.9,3032.0,3.0,1.0,1.0,452.0,175.0,1960.0,21,-37.7762,144.9174,6,6567.0
12,912,2,2,545000.0,1,155,39,5.9,3032.0,2.0,1.0,2.0,194.0,71.0,1900.0,21,-37.7772,144.9118,6,6567.0
12,10907,3,0,970000.0,1,155,46,5.9,3032.0,2.0,1.0,1.0,194.0,126.0,1970.0,21,-37.7756,144.921,6,6567.0
12,12163,2,0,925000.0,1,16,46,5.9,3032.0,2.0,1.0,1.0,407.0,126.0,1970.0,21,-37.7756,144.9105,6,6567.0
13,11568,3,0,1670000.0,1,106,45,11.0,3147.0,3.0,2.0,2.0,599.0,220.0,1930.0,2,-37.8673,145.0688,5,3052.0
13,398,3,1,955000.0,1,32,45,11.0,3147.0,3.0,2.0,2.0,203.0,126.0,1970.0,2,-37.8655,145.0807,5,3052.0
13,1232,2,2,500000.0,4,73,48,11.0,3147.0,2.0,1.0,1.0,710.0,126.0,2010.0,2,-37.8636,145.0794,5,3052.0
13,10341,2,0,1575000.0,1,106,48,11.0,3147.0,2.0,1.0,2.0,679.0,126.0,1970.0,2,-37.869,145.0822,5,3052.0
13,6716,3,0,1555000.0,1,106,49,11.0,3147.0,3.0,2.0,2.0,731.0,149.0,1935.0,2,-37.8666,145.0676,5,3052.0
13,3395,3,0,1100000.0,0,135,56,11.0,3147.0,3.0,3.0,2.0,276.0,178.0,2004.0,2,-37.8699,145.0778,5,3052.0
13,9932,3,0,1337000.0,1,32,56,11.0,3147.0,3.0,1.0,2.0,583.0,112.0,1950.0,2,-37.8685,145.0786,5,3052.0
13,7739,4,0,2215000.0,3,135,1,11.0,3147.0,4.0,2.0,1.0,681.0,126.0,1940.0,2,-37.8612,145.0858,5,3052.0
13,232,3,0,1518000.0,1,106,1,11.0,3147.0,3.0,2.0,2.0,516.0,145.0,1920.0,2,-37.8675,145.0668,5,3052.0
13,12967,3,0,1710000.0,1,260,2,11.0,3147.0,3.0,1.0,2.0,806.0,101.0,1950.0,2,-37.8695,145.084,5,3052.0
13,9485,3,0,1655000.0,1,106,2,11.0,3147.0,3.0,1.0,3.0,780.0,152.0,1940.0,2,-37.8599,145.0815,5,3052.0
13,9605,4,0,1550000.0,4,135,7,11.0,3147.0,4.0,2.0,2.0,780.0,180.0,1938.0,2,-37.86,145.0817,5,3052.0
13,11603,3,0,1662000.0,1,106,10,11.0,3147.0,3.0,2.0,2.0,351.0,228.0,2006.0,2,-37.8742,145.07,5,3052.0
13,3688,3,0,1665000.0,1,106,12,11.0,3147.0,3.0,2.0,3.0,702.0,145.0,1945.0,2,-37.8737,145.0695,5,3052.0
13,13286,2,0,1445000.0,1,106,13,11.0,3147.0,2.0,1.0,2.0,704.0,126.0,1970.0,2,-37.8745,145.0738,5,3052.0
13,7275,3,1,968000.0,1,106,19,11.0,3147.0,3.0,1.0,1.0,227.0,126.0,1970.0,2,-37.8709,145.0857,5,3052.0
13,4474,3,1,900000.0,1,106,21,11.0,3147.0,3.0,2.0,2.0,153.0,110.0,1990.0,2,-37.8655,145.0808,5,3052.0
13,8423,3,0,1500000.0,1,260,24,11.0,3147.0,3.0,1.0,2.0,545.0,126.0,1970.0,2,-37.8605,145.0833,5,3052.0
13,6798,3,0,1500000.0,4,106,26,11.0,3147.0,3.0,2.0,2.0,710.0,139.0,1945.0,2,-37.8653,145.0897,5,3052.0
13,8638,3,0,1830000.0,1,106,31,11.0,3147.0,3.0,2.0,3.0,724.0,168.0,1940.0,2,-37.8619,145.0879,5,3052.0
13,2651,3,0,1415000.0,1,32,35,11.0,3147.0,3.0,1.0,1.0,605.0,111.0,1950.0,2,-37.8703,145.0774,5,3052.0
13,9948,2,0,1440000.0,0,106,35,11.0,3147.0,2.0,1.0,1.0,687.0,104.0,1940.0,2,-37.872,145.0692,5,3052.0
13,832,4,1,1250000.0,4,161,36,11.0,3147.0,4.0,2.0,2.0,321.0,199.0,2007.0,2,-37.8693,145.08,5,3052.0
13,1941,3,0,1422000.0,1,32,36,11.0,3147.0,3.0,1.0,2.0,583.0,126.0,1970.0,2,-37.8679,145.0781,5,3052.0
13,9983,4,0,1860000.0,1,106,36,11.0,3147.0,4.0,2.0,3.0,696.0,274.0,2000.0,2,-37.8711,145.0746,5,3052.0
13,853,3,1,1710000.0,1,135,36,11.0,3147.0,3.0,2.0,2.0,295.0,126.0,1990.0,2,-37.8624,145.0798,5,3052.0
13,7750,4,0,1790000.0,0,260,38,11.0,3147.0,4.0,2.0,2.0,514.0,240.0,1935.0,2,-37.8664,145.0772,5,3052.0
13,13021,4,0,1950000.0,1,229,38,11.0,3147.0,4.0,2.0,2.0,844.0,278.0,1940.0,2,-37.8715,145.0688,5,3052.0
13,13068,3,0,1600000.0,1,73,38,11.0,3147.0,3.0,1.0,2.0,637.0,126.0,1970.0,2,-37.8645,145.0797,5,3052.0
13,3121,3,0,1320000.0,0,135,39,11.0,3147.0,3.0,1.0,2.0,1063.0,126.0,1970.0,2,-37.8752,145.0754,5,3052.0
13,3937,3,0,1650000.0,1,135,39,11.0,3147.0,3.0,1.0,1.0,697.0,164.0,1947.0,2,-37.8636,145.0903,5,3052.0
14,3757,2,0,995000.0,1,229,43,12.2,3147.0,2.0,1.0,1.0,583.0,126.0,1950.0,20,-37.8693,145.1082,5,2894.0
14,6424,3,0,1250000.0,1,255,45,12.2,3147.0,3.0,1.0,1.0,842.0,126.0,1970.0,20,-37.867,145.1092,5,2894.0
14,7614,3,2,1045000.0,1,229,48,12.2,3147.0,3.0,2.0,2.0,467.0,126.0,1970.0,20,-37.8639,145.0968,5,2894.0
14,772,4,0,1200000.0,3,188,48,12.2,3147.0,4.0,3.0,2.0,372.0,201.0,2016.0,20,-37.8716,145.0999,5,2894.0
14,3725,2,0,1075000.0,4,106,49,12.2,3147.0,2.0,1.0,2.0,695.0,114.0,1950.0,20,-37.8694,145.0944,5,2894.0
14,8608,4,0,1500000.0,1,73,51,12.2,3147.0,2.0,2.0,2.0,621.0,203.0,2000.0,20,-37.8647,145.1023,5,2894.0
14,12470,3,0,1120000.0,1,229,52,12.2,3147.0,3.0,1.0,2.0,723.0,126.0,1970.0,20,-37.8642,145.1109,5,2894.0
14,844,2,1,700000.0,1,260,53,12.2,3147.0,2.0,1.0,2.0,367.0,110.0,1970.0,20,-37.8662,145.109,5,2894.0
14,1031,4,0,1270000.0,3,32,56,12.2,3147.0,4.0,2.0,1.0,724.0,126.0,1970.0,20,-37.8651,145.1109,5,2894.0
14,8587,4,0,1510000.0,1,32,56,12.2,3147.0,4.0,2.0,2.0,526.0,126.0,1970.0,20,-37.8661,145.1013,5,2894.0
14,13284,4,0,1100000.0,4,229,2,12.2,3147.0,3.0,2.0,2.0,803.0,152.0,1970.0,20,-37.8621,145.1126,5,2894.0
14,12430,4,0,1415000.0,1,32,9,12.2,3147.0,4.0,3.0,2.0,724.0,126.0,1970.0,20,-37.8651,145.1107,5,2894.0
14,848,2,2,690000.0,1,196,10,12.2,3147.0,2.0,1.0,1.0,216.0,90.0,2003.0,20,-37.8711,145.1017,5,2894.0
14,10673,3,0,1631000.0,1,106,12,12.2,3147.0,3.0,2.0,3.0,782.0,215.0,1950.0,20,-37.8621,145.1021,5,2894.0
